STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,purchase,Purchases,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2018-Q4,,DW_NEW,Purchases of newly built dwellings,189.97,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2019-Q1,,DW_NEW,Purchases of newly built dwellings,388.72,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2019-Q2,,DW_NEW,Purchases of newly built dwellings,354.29,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2019-Q3,,DW_NEW,Purchases of newly built dwellings,316.18,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2019-Q4,,DW_NEW,Purchases of newly built dwellings,274.50,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2020-Q1,,DW_NEW,Purchases of newly built dwellings,337.19,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2020-Q2,,DW_NEW,Purchases of newly built dwellings,267.62,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2020-Q3,,DW_NEW,Purchases of newly built dwellings,291.24,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2020-Q4,,DW_NEW,Purchases of newly built dwellings,176.31,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2021-Q1,,DW_NEW,Purchases of newly built dwellings,473.61,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2021-Q2,,DW_NEW,Purchases of newly built dwellings,421.49,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2021-Q3,,DW_NEW,Purchases of newly built dwellings,298.13,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2021-Q4,,DW_NEW,Purchases of newly built dwellings,225.59,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2022-Q1,,DW_NEW,Purchases of newly built dwellings,427.43,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2022-Q2,,DW_NEW,Purchases of newly built dwellings,356.19,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2022-Q3,,DW_NEW,Purchases of newly built dwellings,296.82,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2022-Q4,,DW_NEW,Purchases of newly built dwellings,189.97,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2023-Q1,,DW_NEW,Purchases of newly built dwellings,170.97,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2023-Q2,,DW_NEW,Purchases of newly built dwellings,156.96,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2023-Q3,,DW_NEW,Purchases of newly built dwellings,185.46,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2023-Q4,,DW_NEW,Purchases of newly built dwellings,225.23,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2024-Q1,,DW_NEW,Purchases of newly built dwellings,219.65,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2024-Q2,,DW_NEW,Purchases of newly built dwellings,225.59,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2024-Q3,,DW_NEW,Purchases of newly built dwellings,225.59,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2024-Q4,,DW_NEW,Purchases of newly built dwellings,213.71,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2025-Q1,,DW_NEW,Purchases of newly built dwellings,284.95,,ep,"estimated, provisional",,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2025-Q2,,DW_NEW,Purchases of newly built dwellings,213.71,,ep,"estimated, provisional",,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2025-Q3,,DW_NEW,Purchases of newly built dwellings,237.46,,ep,"estimated, provisional",,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2025-Q4,,DW_NEW,Purchases of newly built dwellings,213.71,,ep,"estimated, provisional",,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2007-Q1,,TOTAL,Total,101.53,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2007-Q2,,TOTAL,Total,121.48,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2007-Q3,,TOTAL,Total,143.96,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2007-Q4,,TOTAL,Total,203.25,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2008-Q1,,TOTAL,Total,116.66,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2008-Q2,,TOTAL,Total,128.65,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2008-Q3,,TOTAL,Total,121.85,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2008-Q4,,TOTAL,Total,92.49,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2009-Q1,,TOTAL,Total,67.74,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2009-Q2,,TOTAL,Total,92.06,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2009-Q3,,TOTAL,Total,62.40,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2009-Q4,,TOTAL,Total,49.64,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2010-Q1,,TOTAL,Total,68.83,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2010-Q2,,TOTAL,Total,71.29,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2010-Q3,,TOTAL,Total,69.36,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2010-Q4,,TOTAL,Total,59.78,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2011-Q1,,TOTAL,Total,58.08,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2011-Q2,,TOTAL,Total,66.81,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2011-Q3,,TOTAL,Total,67.13,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2011-Q4,,TOTAL,Total,69.66,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2012-Q1,,TOTAL,Total,70.11,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2012-Q2,,TOTAL,Total,65.63,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2012-Q3,,TOTAL,Total,63.71,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2012-Q4,,TOTAL,Total,56.95,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2013-Q1,,TOTAL,Total,55.49,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2013-Q2,,TOTAL,Total,71.73,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2013-Q3,,TOTAL,Total,73.66,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2013-Q4,,TOTAL,Total,63.73,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2014-Q1,,TOTAL,Total,75.78,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2014-Q2,,TOTAL,Total,91.74,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2014-Q3,,TOTAL,Total,92.71,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2014-Q4,,TOTAL,Total,79.18,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2015-Q1,,TOTAL,Total,91.41,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2015-Q2,,TOTAL,Total,108.34,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2015-Q3,,TOTAL,Total,110.86,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2015-Q4,,TOTAL,Total,89.38,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2016-Q1,,TOTAL,Total,106.11,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2016-Q2,,TOTAL,Total,123.86,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2016-Q3,,TOTAL,Total,114.34,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2016-Q4,,TOTAL,Total,92.09,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2017-Q1,,TOTAL,Total,110.26,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2017-Q2,,TOTAL,Total,129.62,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2017-Q3,,TOTAL,Total,121.89,,,,,
dataflow,ESTAT:PRC_HPI_HSNQ(1.0),"House sales - number and index (2015=100), quarterly data",Q,Quarterly,I15_Q,"Quarterly index, 2015=100",HU,Hungary,2017-Q4,,TOTAL,Total,96.90,,,,,
